sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127,sensor_128,sensor_129,sensor_130,sensor_131,sensor_132,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_140,sensor_141,sensor_142,sensor_143,sensor_144,sensor_145,sensor_146,sensor_147,sensor_148,sensor_149,sensor_150,sensor_151,sensor_152,sensor_153,sensor_154,sensor_155,sensor_156,sensor_157,sensor_158,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_165,sensor_166,sensor_167,sensor_168,sensor_169,sensor_170,sensor_171,sensor_172,status,id,site,repair_cost
0,-1171758.41965633,325198610.856735,-57103.1590578806,Off,20356177.9130931,NaN,NaN,0,24898958692.1102,76802879.2305126,-1070.25740192705,NaN,0,0,-755619.589212206,-135.163716205918,-649566.498062802,-348182.237218589,2235815682.01926,fault_code_66H3A,2264517392.99779,-464789.913552943,-295148.668559114,-106013.234039338,-4380.02327195759,44550168.7784774,-408112.117619364,-14501.9189996153,0,NaN,0,0,NaN,27688687.1714892,148136903.585929,530076.67092824,0,0,278570860.421259,-24535.4824221462,-315049.045216929,-5180.88339158183,0,NaN,0,6710512.43375376,9902888828.05712,0,29193.0737127897,0,-3194.95044168739,278788.682047866,-301429.872361147,-164221.829550014,591381.785940558,328139.188270068,-472233.488772835,-796947.389558672,1186083.9409668,-1227.42533420601,-50596.4959735678,-13399.0936484997,-368.482534214837,-27163.7019158888,-74505.7864375402,75575.2566745315,2197993.9224427,59836179.3339199,21200785436.0558,-0.0833312829705425,-880171.662971596,0,NaN,0,NaN,0,-53135.5373380012,383448211.660354,-8161.43033047687,-5387.20010453453,-148884.884866939,-68745.6338132956,0,4062833.73349586,-19818.7776653176,906869653.344339,-119091.919215343,0,-1465665.36014173,12983940.6725495,0,727824164.979626,-9825.34232012129,0,0,op_mode_86,1862138.78622079,-245944.183349495,-86222.7512437624,-24912.4047873059,104245534.562553,-332420.99204228,-403913.010178091,94.2575903737284,10770521.0970234,841138775.331218,827600.846157327,0,-317005.127236573,NaN,-50490.1010196457,0,-19064.8261786301,-2134926.17723626,-15602.12256217,NaN,0,367705388.262498,-8574.2534212858,0,-2087700.54816721,-34361.7731998754,0,1956901.71769072,585514.292354557,0,0,7.77731035774004,56817900.8451582,-1037172.77408408,-1036990.16512193,0,23135955.3090068,NaN,0,-292436.51343898,349786899.2501,-153930.492350976,-28149.5503101721,514910.130352877,-346817.741698183,-1689901.27933256,NaN,69755.7933185682,Off,0,3774694828.68373,NaN,0,315255676.347487,NaN,Off,35806.650188318,0,0,3025884789.96457,NaN,11207883.3940492,NaN,0,16778163.2977985,917.526521930252,-380.933193803294,-32756.1619899033,0,3955566.02385636,-836.675674997986,538.713356271475,0,0,36907.056521956,failure,6452,299,1586
NaN,50133940180.6267,154919294.493977,-51767.2492992631,Off,14749042.3631563,82343326.1858991,NaN,-57653.699676365,-343105.164011677,NaN,0,0,0,NaN,0,-1.34540720769914,1710171599.0784,-314869.634321484,710774792.726394,fault_code_MS3BF,-30310.6746279058,-57964.7757970057,309394.065819852,NaN,NaN,21530721.2075735,NaN,-74717.8489062652,0,NaN,-0.14140856856163,-252929.200717044,NaN,40681858436.8083,15114.7668530606,115049563.865492,NaN,NaN,-11204.3919648499,3.15927345415444,-53937.7007593728,-295882.487384722,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,1054042722.98048,-73269.2359515012,NaN,19107538.8421883,-3610730.05517448,2259415850.25559,3767156.70757178,1020.42282724789,-67274.7467157616,9643358.65159629,NaN,-9119.95169024507,-4816.3318546652,-1824.22647325439,-368955.216815279,4699207.63513849,-5159542.63726298,NaN,1106514378.89973,36738.9869412716,NaN,NaN,NaN,3574636747.44468,1422787.96783689,11232.8780624274,0.298882426927585,4908542.23086205,-285166.066126093,-86886.7753760052,NaN,48078700.2518124,-7068.70325580728,169257.396699613,-450260.286780162,-5215.9439306679,NaN,0,-169922.098809378,14598675.5375214,31126212.658851,NaN,-5084.80688434682,op_mode_88,-1907792.60267288,8767866430.0947,45561854.2482176,3133801.97288041,3876483.76868398,-35908.0068215798,591565655.683548,-385.628474815415,-1620.75600979193,-153.971352717756,982593118.350912,0,NaN,NaN,689551712.020565,NaN,-45490.822852883,-5429988.00495848,-86811.8818028264,NaN,NaN,0,NaN,NaN,-4227458.78982959,-18594.9905456125,30567924606.5057,NaN,108433.582838416,NaN,NaN,2.39229127417931,-569614.336117557,-5787021.36249546,143797336417.032,NaN,4617.1976338237,NaN,NaN,262217793.885703,265356464.421136,-24884.5291281272,-785628.039081586,NaN,-233694.880740226,-61921.28671581,0,NaN,Off,NaN,64293930.8394277,NaN,-13.5250334429267,146.071733041768,NaN,Off,NaN,NaN,NaN,-763969.000375407,NaN,NaN,NaN,NaN,-1427.25787354433,88259080.6686713,36252.266786442,-15369.9443529312,NaN,-72521.764808991,359101.260721051,-1480.62423924019,0,0,-1395484.46186972,failure,8167,299,1832
NaN,NaN,-669151.21611537,400133091.402729,Off,-6948.12920695664,NaN,874827.361952003,0,1621325.00823886,NaN,-18.989016527032,NaN,0,NaN,39227768.2103553,0,-20354.3535900433,366128.989431233,738261455.950179,fault_code_NYCLT,26539.0269647508,-135588.075433796,8242071969.20297,NaN,NaN,-23806.7780956449,NaN,-5321.59027929674,0,NaN,0,0,708902.373481626,-16694.4280762316,-209403.692213132,-2683.98527247795,NaN,NaN,34253494.612443,-1.38792084800892,-212162.998273336,325658320.38381,NaN,-410611.351509574,NaN,0,0,NaN,NaN,NaN,156275.584031734,NaN,-9090.21783615212,4314083.83397422,NaN,-4920.52834944958,929598.010158928,-9735.96195792053,-892.971382930394,-910.412354421353,133323.086872856,1964644629.60581,NaN,-213.208143602546,-188898.943473892,20909.2613030494,710136153.787097,1562686.85850744,180862885.381418,NaN,8529547536.92934,0,NaN,NaN,22839.9038969504,0,-57588.3883121413,-1315560.86638829,0,129311336.43788,-399.492494230155,-1944.94264040639,NaN,774829.68972801,0,-90566.7365103549,6187137.58426593,0,NaN,-17135.8163659003,0,-13558.6447946954,26842530.9499591,NaN,0,op_mode_130,2499813.37158785,6446853722.55895,-277552.560680137,206160.388246147,-8016.3805985434,-22022.6910665085,-1352024.93487076,NaN,0,97358.5197472555,-69200.7009994107,-125.076544823126,NaN,13833002.54479,23628.5254614656,0,3228267339.77766,21223890386.5724,-609.590429898992,15891402479.595,NaN,-112313.718883856,NaN,NaN,NaN,3413853.19123555,699050821.327333,NaN,-5.7936970476617,NaN,NaN,15.2549796335707,1593718766.11129,-895848.672615458,-2391260.25457415,NaN,NaN,0,NaN,-225610.988260015,33984982.269746,10893953.0336539,-2272.4526713748,NaN,-20720.8385360901,47605013.4261338,0,NaN,Off,NaN,26615528.9104167,-62.5429742855226,28.2952957719343,-4.85194177884008,0,Off,NaN,NaN,NaN,-34856.0992228741,-9119.17199380926,NaN,0,NaN,-1140236.44839947,-113376.410792311,NaN,195.207375643609,NaN,-446.178670495877,-6559.42022502135,0,0,0,-30140.2090372592,failure,8253,299,1611
0,1753867382.03133,30022708.8245166,-60935.9631619306,Off,-19530.7775890689,5133.0274345711,353391.547342837,0,40810507304.9335,-55379.014847467,0,0,0,0,46.0274667904861,0,-4077498.80524154,-4385513.58518717,-10522.9717140631,fault_code_0GZ00,150379.060698994,559307555.120088,100512770.488262,273323704.840409,133071898.739717,67576826.5710492,53608409.6325708,3012649.09462238,0,NaN,0,0,NaN,20376574.2883183,-1161.6640503012,8971554.49317276,0,0,196582.374398051,-0.616257810270168,-132998.479097686,72267972.726607,0,NaN,0,-199.025703627486,-448.20977772794,0,0,0,0,-49411.5357585947,86033245.3841057,-57521.3468016272,-373.596255936971,315311425.149628,7024794419.13261,-457418.076492339,15365.2403527707,771.913089736427,1879023.6261975,-41036.3319890771,2550.62752081522,125089740.633014,4125720.6411284,7565.12478285551,-13618.1069835229,936854.654990261,916148982.897999,NaN,6659085559.19682,273945.888931292,NaN,0,NaN,0,39073924644.5126,-20185.7171227005,0,-2358.78977861923,-90799.3976305642,497339120.985129,NaN,4562357.16950584,6573.09428858035,-459.63029944617,-626045.551946022,0,176973411936.512,0,-2.52042481811169,-1233.66530599255,11169629.2194652,0,0,op_mode_88,-1070145.51215151,-1375177.8731765,-687581.891252867,344150415.641429,-61197.0945952171,1132638406.00352,139724948.463122,0,62771371.0464109,101963263.613937,281566095.583226,0,-6542818.17752187,NaN,544268372.739993,0,-7214.02987003467,-105839.180894917,-164606.988695174,NaN,0,0,-131.31563708812,0,118803282.730939,30255231.1614367,738927.376021183,-1736.47240572996,-5475.3680198631,0,0,5.55771245954607,-323600.747956263,1033906069.21223,-935476.572158172,42271.19403917,0,NaN,868.33850905088,-149974.046171728,-4469.04859642517,785226716.759813,-73088.4079202776,-182.575413552581,5458152095.97004,-808349.373640316,0,323958.075495082,Off,0,130807910.776318,NaN,23011658.2762418,-4691.62962315349,NaN,Off,0,0,0,13711081556.042,NaN,0,0,0,-6014.66894126151,-503425.258692795,28671578.4322111,29029.1700446067,0,2690.40877882083,-4829.51468614871,-346.406309122712,0,0,1751525560.11681,failure,10482,299,1599
0,0,0,165519763.760727,Off,-6647.62849625799,0,-5732.72756977861,0,-9086217.55550058,0,0,NaN,0,0,0,0,-275987.395463097,36835052765.5461,0,fault_code_GA3LA,0,0,0,0,0,-5114.54506328109,0,336770120.00105,0,NaN,0,0,NaN,-223460.388432029,-17112.8807713212,0,0,0,-17142.0822847962,0,0,0,0,NaN,0,38524.920558973,36810.4365882677,0,0,0,0,0,0,0,0,-33466.2926208982,-2559385.54737344,0,0,-86.1186304051931,0,0,0,0,188353453.313106,0,0,0,-5974863.1357151,NaN,19123238510.81,-112.817447101706,NaN,0,NaN,0,0,0,0,0,-22829.4732798996,0,NaN,0,0,0,153478142.102932,0,0,0,0,1865200.47997231,-8213.33300536988,0,0,op_mode_142,0,0,0,0,74931091.6372514,0,0,0,0,0,0,0,0,NaN,0,0,-24456.5839202779,0,8222966.47294942,NaN,0,0,0,0,-26.7576223735258,-2379.73062179413,0,0,37684.3227836482,0,0,17.6452524839043,0,0,-6796416.83614401,0,0,NaN,0,0,0,0,-449985.719969724,0,0,27638905.6245233,NaN,0,Off,0,-432413.407232455,NaN,0,0,NaN,Off,0,0,0,0,NaN,0,-187.167532813328,0,0,0,0,0,0,0,0,0,0,1113957.63202705,0,failure,4691,301,1562
NaN,1029864810.74496,-4138509.22074403,113350103.717039,Off,310915361.970069,32.7241823372819,NaN,0,2485379.62412162,NaN,0,NaN,0,NaN,4099151998.57155,0,253202388.410926,171353764.21206,296788858.294648,fault_code_RBJH5,7123.78699463116,-3279186.23862003,-125136.105994064,NaN,NaN,-34666.3875352302,NaN,1829645.49859216,0,NaN,0,0,-42907.0552650175,4587453527.90312,3251469.1155797,-46338.9014174003,NaN,NaN,-16469.8055912843,0,-183089.723217081,-30630.6985331668,NaN,6098382900.93896,NaN,-15545.199026341,9217457592.43121,NaN,NaN,NaN,-613428.265235923,NaN,2542994356.16605,-503304.988463163,NaN,1486209.15722017,22021413767.5791,1548891491.10439,-346.067452876136,185.11257771229,-1655265.76272814,-14768.7949396714,NaN,45821.7791201138,414670.772438751,17971.7481495641,-61999.9815398194,20745770.5905153,-1100634.7244583,NaN,18212989697.8476,85258.434400051,NaN,NaN,2217279.07144493,0,3109361.37218941,-215523.231310514,0,-3552.45733093719,584170505.485577,-6340.16239742498,NaN,14342351.9297433,-0.0213133043220197,-64104.9973106251,204661076.450217,0,NaN,149651.266447213,-147007.385090031,327380.557781767,-27899.0563642028,NaN,0,op_mode_144,-297660.575458318,586188.906905402,-551691.278373833,-292131.871013183,-13257.6279935915,-334504.808507894,-421168.232351992,-3091.41015392127,-291.733928584436,618311.302854222,40216951.5982836,240088.849668157,NaN,-2233.53570884152,562279034.671432,0,-3134.7286536638,-2894149.71634607,-181174.13912553,-361176.077737468,NaN,-6672.75352518177,NaN,NaN,-8041097.39370692,3449660.50218462,0,NaN,146197734.862925,NaN,NaN,10.7562367523416,23812900444.04,2739234337.03872,138890099504.985,NaN,NaN,0,NaN,-13494.0231563768,5690275.90274687,227874722.63696,-531183.404140121,NaN,-449394.876055799,100089348.78019,NaN,NaN,Off,NaN,2105719.43057844,10337.3972715417,0,277927811.735717,0,Off,NaN,NaN,NaN,359467388.138613,-3915203.66392904,NaN,NaN,NaN,-173681.912797681,-5412.22878697673,0,-2.90340811827491,NaN,-1049.91255777484,-2045.54359729706,-16823.7968833277,0,-228960.249571485,141213075.418769,failure,8978,303,1660
NaN,-9330068.77203573,-36198.0845522663,-27708.9500362989,Off,-2602.40499947739,929.191105917464,NaN,0,-8022301.26717257,NaN,0,NaN,0,NaN,-171.009448055429,24540.3647611514,23088303.6500939,59453024744.3341,14653964.8802882,fault_code_0P7B8,-11325.1364092825,-333084.543463759,-23627.1424816696,NaN,NaN,-2514.66987933288,NaN,445647700.641789,0,NaN,0,-590794.276512918,NaN,-7514116.1178479,131749193.188462,880635.083589101,NaN,NaN,-1973.60541726376,1.51397961014609,10950854934.7412,1467939306.75538,NaN,NaN,NaN,-1687.29380800324,20608.8248382963,NaN,NaN,NaN,0,NaN,-115128.897695669,71320421.1888729,NaN,24078856.9441224,-304184.850704218,-22546.6356855314,-2352.43609969366,-677.921571741157,-100146.649899539,-14559.9433934161,NaN,15771.3442204113,-12659.4125313231,-1574.6543628054,19311718.5824994,14756398.6390625,1193189097.61232,NaN,-347872.398419139,49.0120925474054,NaN,NaN,NaN,0,-149009.341067198,389996.118257077,0,-597.160092167998,-379150.400689474,-178396.1286688,NaN,-33657.126768052,-1997.96017680845,18236348.0953449,-3867914.65239615,0,NaN,0,0,-13608.4900577842,1770494.34302762,NaN,0,op_mode_110,2493334165.5121,1320378335.55055,35692920.7594071,-66260.5160664285,83505.3629370177,348029.856208549,1004120.74847263,0,48850494.5752453,27465591.2917725,-822570.764054202,0,NaN,NaN,1840642016.24476,0,-6284.79583729517,-6510238.91007845,16775537139.0006,NaN,NaN,0,NaN,NaN,-833348.01704212,262683636.453223,-158253.205974737,NaN,35418.1930750569,NaN,NaN,17.3055181223787,178363861.495287,12564821.1450125,-8887509.62734158,NaN,0,NaN,NaN,-1486148.34219999,4625067.2918937,-1069824.87109571,3411048.74754227,NaN,-213978.596491487,28755446008.7709,NaN,NaN,Off,NaN,142357616.348929,NaN,4149167.88323865,59376.3024235289,NaN,Off,NaN,NaN,NaN,20288880509.1413,NaN,NaN,NaN,NaN,-45887.4153237076,39527437952.3397,-3314.39660835024,-36.0676791764287,NaN,15010125.8173391,1450685.03760037,7.92828272600292,0,0,-1538635.25711543,failure,1802,309,1586
NaN,265188825.781825,-36842.6654058418,103459.282145531,Off,27079016.0785549,-343.60528853157,NaN,0,575629191.442151,NaN,0,609400,0,NaN,1779266.57639339,0,75742333989.6861,-14417488.5742757,-150432.337398976,fault_code_M4LX7,0,550587721.323133,3535221.45510079,NaN,NaN,109327065.273373,NaN,2490455.12388763,0,-4.55297743715019,0,0,7367560.3136218,-1488288.07349693,812639.660396656,-253.226318435852,NaN,NaN,133243.514001139,0,-162707.935341251,1494244.86722613,NaN,-28870.2009521197,NaN,-236758.019650907,44120823.9078599,NaN,NaN,NaN,-543.639777450646,NaN,1085424.20360147,25153658.3123021,NaN,205927.778717276,-1769886.32867421,899016481.741213,-12344.8962106025,1943.93291144734,-20649.6128129671,-16375.2537290659,NaN,29641.8264284137,329903.44790069,-227.725636209437,-245698.109554775,-481.881446532082,358071391.325663,NaN,4846219.0261367,-9.08664894349737,0,NaN,-17.1268748680518,0,440470645.884035,55568625.42371,0,-347.356079274377,163942163.438339,4320807.07631092,NaN,-338.979194057938,0,-1804.28164796382,2460850311.19733,0,NaN,0,-4433.01193134257,-63198.0280718094,125783820.064908,NaN,0,op_mode_136,-179393.985065772,-69822.4534570437,35896980243.396,-17583.8404314649,3327724058.71978,-293788.680928551,84158391.6919392,870.312549316951,111.686291853351,-10940.7279657155,318699.191905879,0,NaN,-27.9283469957718,21454296.7921188,0,877264046.069289,2721292054.08917,-1837367.56171513,-1989302.05390786,NaN,0,NaN,NaN,14208810.6775789,-14920.729610004,0,NaN,216001675.614426,NaN,NaN,6.24758188345045,10130815.1639702,-380009.583331212,247566382.190013,NaN,-332.086413343085,0,NaN,4052808577.67114,-288.210804722343,860357.080070434,96431684.2900878,NaN,2923884.30622965,2949072236.477,NaN,NaN,Off,NaN,303411074.417987,-6.87282630870153,0,1722.78326573342,0,Off,NaN,NaN,NaN,-573082.823276749,21939569792.5461,NaN,NaN,NaN,14997257761.3958,0,186793.814952371,8698.16904732803,NaN,74489477.7916627,-88.5803374130515,0,0,2059049554.91092,3084484407.22458,failure,7151,309,1795
0,29351039188.0952,765253.449800359,3791408.67094409,Off,63517731.2778564,-851.82134892143,2616632.84470203,0,53000444473.8827,1284281934.36531,123705.517482931,0,0,0,490202484.532393,-2.90107855256147,-238871.102389818,-3113376.0660667,-27944.8064556533,fault_code_TQKVB,-8064.35245118814,-57757.9653913126,342496066.953044,557.736201354695,79786839.1560445,-1570.41376176768,81154755.8963988,-102243.216599575,0,1870.33145762316,0,0,11016.5738603458,-2317412.6681803,-34022.413456361,-216.792288562086,0,0,503160506.241969,85793239.7576188,-7312.19081401155,-34251.7652911375,0,-30890.0787354879,0,39118.2600822208,-46694.2990624934,0,-559.952734212946,0,-158677.348465346,-5774.81854216136,-15716.2765790319,-444184.968002961,-16.0564890397172,-1714.08102531496,-1463881.4150588,136934436.448098,-507.484256732798,843.563137644082,631385128.611244,7630720.92827939,8031058.91306388,-41429.4232110426,1966029676.02076,-375.081603283518,2905578966.81439,-129.248977297123,4052106.16404996,0,-628851.748939231,0,0,0,-17.9334899831468,0,-913325.657050089,341542024.365493,0,-3067.65970330976,52560490.4115804,-42239.9588870831,0,667542.447698807,-77.7919036622047,264588345.721331,-3492299.52180435,0,39825397695.5186,-17416.718530136,0,84328252.1931127,-7091.28376219618,0,0,op_mode_120,-378246.646004521,-504729.741782257,-19664.0132381649,-9105.56112490341,50157021.9587079,120973527.478979,4979613296.56955,1787.61722556827,1744453.93636935,-2234.19296345094,696084375.824796,0,-26994.1368735122,547154.949124103,-47201.2186536651,0,84643966.636266,-319434.349075191,-21057.4081598245,-2850258.87637351,-630.648874003498,-4847.06456308639,2360732.55056577,0,-297011.156212917,-75112.3865130931,0,-3611.47764378,634581455.146596,128402787.352962,0,NaN,-5571.60441854771,13362440150.7725,-227362.820501351,0,2205341.11228233,0,-0.0530727305833656,-92990.7462897393,71838149.1164373,-300349.868926654,912063375.555765,199748.266335803,128499507.406276,-656747.010546974,105179,1975.57432086115,Off,0,761400949.570344,0,216170.064451451,9433126.39578817,0,Off,-4.17023312471689,0,0,-3800.6729956299,12867341.9987593,-1131.79632363215,0,0,-944817.754037564,-1310.19377985971,-16.3017515119864,-42525.9943088724,0,-12971.4819708054,19070.400903353,0,0,0,9649037721.24499,failure,8399,309,1415
0,6251288.49365779,-39191.8753490998,-28455.4166726824,Off,-48271.7501988562,NaN,-459.806542363349,-323.323672847958,19517568557.2034,-4236.91476621487,0,NaN,0,0,6142.94169745418,41.2912287630975,-72263.4812335839,69993431.9396887,3215267.20379129,fault_code_ICSYY,-0.114557120402318,861182989.299019,-26.2676787837831,4139102.77542891,14324571.2235547,-78437.809088779,89511623.0042825,448157848.417669,0,NaN,0,245190.398435057,NaN,3604923142.14818,-1936.31732561766,-562.327850075005,0,0,688168290.581761,0,532699.15121934,-44551.1656292517,0,NaN,0,5817022.52771725,1655054.00103431,0,0,0,39538.929770431,1385332.26230599,23264.8536939836,551506680.986431,0,-5721.30107338845,8929948.61770315,-73457.3139436833,23311766.1628293,-1105.26717100287,3744196.02298164,2565844.25024657,130.935580272127,5834353.10381395,-3887.6246673806,2020.22497169207,-73121.8491241492,-849.555522238529,-76667.6351140622,NaN,-273946.16866584,0,NaN,0,NaN,-5531.78859518621,-16260.4119588671,52331160.0250241,0,-80.2451164148215,17950619.4393143,83967078.7868918,NaN,47672.4017600282,-38.9886573555148,266498.170593446,-160470.630308674,-95418.1179866168,-2342514.34586703,0,0,775384271.26876,-14264.3572732938,-521.891529508555,9084001.24810959,op_mode_117,-135270.998799768,-208169.931434965,18633244.4137847,2100.58034060636,2049674.21325911,-47077.5455698781,-64657.7244318763,NaN,3565.21795698891,-0.22789456011997,-7281.01700140143,0,-367129.524444518,NaN,-28.1137114598766,0,618830970.794056,-166533.578574034,393180069.350377,NaN,78854.4473344479,-7.08899282917443,2228610.6417108,0,65035950.2384825,156176.273281035,52372015.176301,548410.410984946,-9344.86371795057,0,0,13.9338037615845,8949972.45436785,19798974.4516462,1522491788.69184,0,NaN,NaN,-52.7229962518856,-9478.32945256351,12372186.7876382,228328.452116857,79778078.3232857,3633.70012236734,-255186.499634958,-445548.374072243,NaN,-13.6469101729498,Off,0,-442394.321662069,NaN,0,0,NaN,Off,0,-283.615569365675,0,93314121.3579916,NaN,0,0,0,6618282.9902219,56355189.4618003,NaN,12756.9729642066,0,50538883.4638443,146425.915027468,0,0,354207331.842006,-54492.4078760705,failure,79,311,1550
NaN,-11877968.6026296,-55940.9894551947,2995406.07199012,Off,-1760.54806480419,-5456.20338285655,NaN,0,-15501631.2084194,NaN,0,NaN,0,NaN,1570.50908007933,0,-961500.574010554,-2840504.93462534,429736988.265784,fault_code_JK555,-37.4831809527431,12740497.7309951,15711061.2038088,NaN,NaN,480930137.366942,NaN,132050371.546607,0,NaN,0,-686858.668652763,NaN,-3292141.96955783,-13978.5954323025,-10688.5627556178,NaN,NaN,11573864.0635603,478.181897540948,187234949.384024,-310437.988090922,NaN,NaN,NaN,-71.1713270601536,-2279.58286855251,NaN,NaN,NaN,0,NaN,-968718.797284103,1813897504.73576,NaN,-13220.0163105838,5268941.53458451,-40520.4035857467,101186776.482893,-1219.98969701018,-945939.040600381,1038532127.20556,NaN,-13001.2866470535,-4262.84450420783,6336767.09405111,5272817.67591033,-12638.4421091791,-1241528.45205799,NaN,46266757.1658394,5396.49853573188,NaN,NaN,NaN,58.6445004447808,13946684.6533354,-48726.9190252012,0,-2242.91396074444,-150946.352348284,3961422805.96529,NaN,15119438.9880772,6822452.64267265,-3249.52645270335,-1465300.59764594,0,NaN,0,-224.994593317704,-70494.7176344085,-2553.85451319797,NaN,0,op_mode_89,-1100484.51727445,-3310278.01158968,23331200.1821774,-1199510.77747728,9363143.20528885,-403449.989422232,-1057541.67593129,0,9356523.4965061,-228.503709522317,-699361.187358523,0,NaN,NaN,-42277.6867101976,0,-5547.57701580785,59243455500.0018,-268376.146553016,NaN,NaN,0,NaN,NaN,195148766657.972,-34529.1421417199,1775622700.59777,NaN,-76215.5474636051,NaN,NaN,18.1243251001476,-6493205.21536275,-12691751.4450975,-13524471.3716934,NaN,0,NaN,NaN,-103207.680321931,160709235.103233,-1673929.88169673,-786877.177201653,NaN,39578836.1658066,31296763.8925081,NaN,NaN,Off,NaN,45932705.6731951,NaN,15961649.2338753,0,NaN,Off,NaN,NaN,NaN,-838884.978937737,NaN,NaN,NaN,NaN,-4242.60626121604,79643558571.6597,-2394.54403391196,264798.619810309,NaN,9011718.39989485,192370982.234462,680630.819155121,0,0,41647258764.65,failure,2178,312,1562
