sensor_8,sensor_21,sensor_87,sensor_97,sensor_140,sensor_167,status
-982.543347064653,fault_code_5UHHM,19763.5032159666,op_mode_10,21255.9564037214,3785.54569794259,no_failure
-12448.6426753205,fault_code_0P7B8,-688.553938788907,op_mode_130,-81111.3599633999,3719528.16760362,no_failure
184223.400533387,fault_code_T26Q7,-9438.25833416492,op_mode_117,-119400.041583666,-747.707267837137,no_failure
4693530.93487912,fault_code_1FC5P,-66.2502519972906,op_mode_30,-8384.25707266718,-208.253858594826,no_failure
-13442.6417750432,fault_code_QKYCE,-6234.8537538413,op_mode_94,292936310.460777,11963.7290277303,no_failure
6670407.11893302,fault_code_60NRW,1950300.80799417,op_mode_44,-3235.60203307882,19089.184174968,no_failure
-193.406883544337,fault_code_99HUK,-795.591646980627,op_mode_4,-7280.06901742826,-170.868624373071,no_failure
-1229.28283868476,fault_code_JK555,2778113.37472249,op_mode_138,30256.1481005753,8.36020442420572,no_failure
44093792.4245804,fault_code_VNMKI,1980016056.10722,op_mode_119,-172943.99369416,11618333.450116,no_failure
10812856.2617188,fault_code_TQKVB,845652.179867075,op_mode_109,1466946.89313942,-0.032430161436665,no_failure
-1040.55953036688,fault_code_AE7GF,104282325.001387,op_mode_146,-87358.7272428097,-475.387893374513,no_failure
3268535.04741849,fault_code_NTWNT,39157.9660138854,op_mode_137,-92352.7990459069,947511.527235641,no_failure
-2082.19346874249,fault_code_YE3NK,-193.264306403501,op_mode_130,-11767.2981039893,-283.150811158142,no_failure
-522.665837231733,fault_code_NV64X,678534.286084007,op_mode_109,-44994.2367714346,-93.5749853521879,no_failure
-3150.08843418787,fault_code_WW85G,286818.406646068,op_mode_131,-38356.0832710932,83483.3271758073,no_failure
1323804.72542994,fault_code_25PVL,942913433.83023,op_mode_122,101847407.212777,-10871.8815899063,no_failure
-4927.37888940454,fault_code_YS4R4,12872620.0710638,op_mode_6,1236803.25309415,-38.9487965704544,no_failure
-34.5728755451384,fault_code_FXLZN,140.619731472274,op_mode_131,-8581.81942406694,26313590.561845,no_failure
-3013.94790956256,fault_code_K7YTW,-96.456993512802,op_mode_17,-122.269518594521,5876.18556560359,no_failure
77317080.2059522,fault_code_FUMXE,210221.314864296,op_mode_128,-349.989101811202,-3.62881127465466,no_failure
-9483.84392881442,fault_code_YE3NK,358612955.479409,op_mode_21,-856.254350480292,-485.396721869831,no_failure
21580.9010116546,fault_code_NV64X,-185.537281115393,op_mode_122,282.498417056582,-26.5135560426211,no_failure
-201.49818983506,fault_code_K051L,142252.5648899,op_mode_103,42689.1253101793,9.93447623029692,no_failure
-93.3137544644162,fault_code_EFBJU,-692.071825910703,op_mode_110,37340.6005547841,6957.91038658393,no_failure
10213429.8931609,fault_code_PNQBF,-76.3085510140012,op_mode_2,1409322.87292185,-1255.54299063098,no_failure
-562.765692057428,fault_code_NTWNT,29305.3221079377,op_mode_135,13641168.8949209,-3689.15105420659,no_failure
21373637.2748647,fault_code_OB5AD,-2657.375592247,op_mode_115,-12724.5337493979,-10.9338228339433,no_failure
21502119.7037685,fault_code_C2IN2,-751.66811202876,op_mode_144,336257181.10136,242041.189859176,no_failure
-1893.33255589997,fault_code_DH0A2,31394974.9997824,op_mode_129,42457192.6872104,16362.3853842602,no_failure
-19.5542128931609,fault_code_YS4R4,-122.060030095445,op_mode_129,10284169.7813778,378.706214770577,no_failure
-3054.84466419769,fault_code_JYLVV,4245771152.77259,op_mode_130,2063308024.61635,115046.714528273,no_failure
14092324.6517172,fault_code_B1YJM,-21.1180562024633,op_mode_129,2026197.09275367,-12.8072289268816,no_failure
-1944.68597784746,fault_code_WO2JK,2591546.47786159,op_mode_89,-32639.3305028195,-2192.44482302673,no_failure
7469142.51026658,fault_code_YI656,38782.7347174807,op_mode_138,94117496.8158186,-1452.67920496057,no_failure
-448.190860621438,fault_code_SK9V8,1410340.18204241,op_mode_105,977426.62699998,-7050.64826481818,no_failure
-148.665180169903,fault_code_PNQBF,-1584.65449769569,op_mode_131,-4111.66068995825,5163581.60442477,no_failure
-4882.54879323234,fault_code_IJWWK,24136417.163027,op_mode_59,-1530.36390109235,-70.2420151887865,no_failure
1319939.05864212,fault_code_983JT,-0.227745170808379,op_mode_81,-1137.95806928542,214921.321791208,no_failure
5651584.07515025,fault_code_IC14Z,-4496.01039037905,op_mode_103,37744.8229766732,9678.04683345413,no_failure
2289233.64037492,fault_code_IM9EB,84094.685281697,op_mode_141,-2115.92318135565,2414916.77734128,no_failure
-119.342790326541,fault_code_PE7EB,317043.943114772,op_mode_140,22090738.1201066,-381.068653521768,no_failure
-7.0641124158482,fault_code_0GZ00,-6.15300726830905,op_mode_71,-286.570215227442,6287.5421971948,no_failure
241941.393205026,fault_code_9UU40,-4939.19094256926,op_mode_15,12093864.0805738,9710011.92209265,no_failure
2749845.80130282,fault_code_IGEMC,-1699.68265902162,op_mode_34,72175239.4591506,797718079.053999,no_failure
-462.50922291099,fault_code_B1YJM,98418.2807146128,op_mode_128,-29529.3749501568,560999.637195788,no_failure
-7164.6455712845,fault_code_9UU40,95465.9873152781,op_mode_112,-12172.3401560065,-103.650863195247,no_failure
-650.89586645666,fault_code_YRPZX,-2065.26324639278,op_mode_55,-155.650805479771,-0.0970273536183417,no_failure
-149.905546416275,fault_code_8IKRX,11461.4137190389,op_mode_14,-5356.17267859128,99145.120915428,no_failure
-174.316377983424,fault_code_WIHNS,-246.615549286327,op_mode_136,-25670.9967103101,1060236.1838395,no_failure
-3619.88236327744,fault_code_WT2H5,-5730.1554947237,op_mode_143,86886304.3525988,-2.98417292582664,no_failure
23017279.4479611,fault_code_T3W6Z,-92405.348158181,op_mode_45,-3959.31742393324,-27.8860264264489,no_failure
6281913.89402469,fault_code_K051L,-1925.36753361285,op_mode_130,11869.1367379595,15503.2837372582,no_failure
419983.205397314,fault_code_9JQHE,853.563633462725,op_mode_116,5918389.6685578,-2872.99860821165,no_failure
-2082.21214031361,fault_code_WW85G,-0.289815450734361,op_mode_140,-753308.550445949,-70992.5967763417,no_failure
14040.5971331624,fault_code_DHYCS,-50174.8854614356,op_mode_81,3357690820.49608,-1934.26509343568,no_failure
-18903.8532495504,fault_code_FUMXE,2587267.02430861,op_mode_133,123771.193405911,6925900.82508944,no_failure
2054964.17154092,fault_code_8343F,-29146.8328863577,op_mode_128,517599625.366868,14572348.8568321,no_failure
-12212.2012657678,fault_code_0PHGS,7753.29766867808,op_mode_81,1297958.16143425,-503.281893180995,no_failure
107140.474095063,fault_code_EFBJU,7302125.01431508,op_mode_140,5459349.57295505,-1940.34040665811,no_failure
-15727.4012173631,fault_code_Y8TPP,2090.46969301756,op_mode_117,10769719.148259,-4819.5672291218,no_failure
-270.550436601704,fault_code_YE3NK,-355.417202790963,op_mode_120,99780.2191894534,-2.54630441360893,no_failure
-10075.7429366116,fault_code_BGA9G,2640596659.34674,op_mode_112,8335483.30758713,68223.4716096821,no_failure
-2212.95771052565,fault_code_NTWNT,-3.32164559782911,op_mode_5,-32015.0266608757,34720387.2321283,no_failure
16933239.7993303,fault_code_ZYYVW,12151029.981951,op_mode_126,-263.317410258403,-62.7179307433799,no_failure
-1795.11260040017,fault_code_9GXJC,-905.148129108741,op_mode_45,188297.713458331,-72.5405949684274,no_failure
7771877.24049665,fault_code_WW85G,-20862.4709222375,op_mode_136,-1228.59092757528,7282763.04037202,no_failure
-1186.86571956742,fault_code_FXLZN,3904915775.00507,op_mode_128,7006927982.89058,10867598.967369,no_failure
8735.54521935983,fault_code_PE7EB,229909.604884154,op_mode_82,1706600.46672366,1076.69633481401,no_failure
-2328.56958817609,fault_code_0PHGS,194086.860902838,op_mode_131,2147567.56771769,-5.36849037471963,no_failure
-178.659014643556,fault_code_NDH1R,115664.701569566,op_mode_103,-221.445519820781,-174.199615810912,no_failure
816293.522136057,fault_code_ODNG1,-115.691570519152,op_mode_21,5243948.96237681,12.6580200136143,no_failure
-7340.20005033169,fault_code_PNQBF,79012.8922963154,op_mode_51,135290.117615642,-364.325830554683,no_failure
386767.62447143,fault_code_B1YJM,-120.907976223259,op_mode_140,-829.019678238653,-3.57128560825229,no_failure
-1896.88676385626,fault_code_HBL5G,20261.9128495765,op_mode_39,-2106.94433180749,-1679.5674009648,no_failure
-751.496890176763,fault_code_YRPZX,-1123.96548472836,op_mode_53,-33970.3904227999,-381.50650822515,no_failure
132314306.981801,fault_code_GZBWQ,-36.1844634362442,op_mode_136,-24156.5195454069,3941.44361241465,no_failure
75986.5299874978,fault_code_T3W6Z,19718602.8945714,op_mode_112,167068254.325382,-15970.6317356857,no_failure
73655.7776539392,fault_code_WIHNS,-2942.45716975213,op_mode_55,550199781.890274,-6754.82375129009,no_failure
2072836.80662344,fault_code_FXLZN,-132.48452628527,op_mode_17,37884.9736598568,-58.8694203808402,no_failure
41662450.7154537,fault_code_M4LX7,16106675.4716024,op_mode_135,35692180.5311433,991043.992925144,no_failure
-9716.75072801099,fault_code_I2E13,-4213.55641267488,op_mode_127,-2197.01904640662,1739593.08631167,no_failure
-72.0347887012084,fault_code_WW85G,-160.081291959442,op_mode_97,-695.372023227604,27167.9116381348,no_failure
203249.126693099,fault_code_NYCLT,145459881.121536,op_mode_143,17349447.713619,27802265.5906529,no_failure
26010.6138189072,fault_code_MS3BF,-380.175135736746,op_mode_4,-48.4687066851194,-14.2716148651943,no_failure
4003196.81745838,fault_code_T3W6Z,-104.296558968322,op_mode_143,1726411.07392787,264440.734229144,no_failure
-2843.60528510035,fault_code_ML7TA,-0.0294541580089318,op_mode_23,431046328.945,-144.586490993718,no_failure
1294.60788897422,fault_code_QON2U,3569257.58109093,op_mode_138,-807.191020300163,14683.3152330023,no_failure
294102187.117432,fault_code_IWJ3Q,-8937.27111619914,op_mode_92,-236.579431212238,-123.187495786666,no_failure
3714.00608778971,fault_code_GZBWQ,2461587.49423782,op_mode_145,587040.549751151,283.36476040457,no_failure
10424151.9842788,fault_code_95LOD,-37299.4014094665,op_mode_19,-24937.0241547478,-1581.81630830941,no_failure
-12653.4062934402,fault_code_GZBWQ,-1047.29110103455,op_mode_122,424429572.203081,620478.4195329,no_failure
-324.982360527565,fault_code_TL8AF,-1237.3679865789,op_mode_133,-20897.6776430935,-510.622300977889,no_failure
-214.498376728697,fault_code_K7YTW,53823416.879737,op_mode_6,160.450065462921,-170.633182112379,no_failure
11124442.8535153,fault_code_0GKQM,-516.721798045134,op_mode_17,-23737.9662836063,-997.925710832163,no_failure
-103.960162188848,fault_code_BGA9G,3539569.42643953,op_mode_119,-4554.13243939317,-0.111662254736551,no_failure
208603015.759655,fault_code_0GZ00,146914.894738171,op_mode_93,2588035.21775065,-81890.8395265468,no_failure
-8135.41151719806,fault_code_FXLZN,239863.610212302,op_mode_109,-3577.43682990864,156541379.732117,no_failure
4825.293041206,fault_code_0GZ00,2068025.07303958,op_mode_117,6386796.14315157,-1.67592897396984,no_failure
18487723.070678,fault_code_5UHHM,1364834.99921886,op_mode_30,-1649.10397957031,-6.55496524779548,no_failure
108828.011325016,fault_code_YI656,274841.594708038,op_mode_130,43716437.4405089,-1.60068665758045,no_failure
-17847.2565921066,fault_code_60NRW,400428.772561931,op_mode_128,9520620.58811372,-1552.49429612928,no_failure
-416.837864749023,fault_code_ICSYY,5489823.95754275,op_mode_140,-34794.5159328454,-34657.4810130066,no_failure
77137755.7851311,fault_code_XG82M,-1018.59359364466,op_mode_4,1276786.56444485,-219.595312553531,no_failure
-6748.04138990696,fault_code_YS4R4,-27559.3869609353,op_mode_127,-124463.176640508,87774952.5137056,no_failure
3959714.66032671,fault_code_YRPZX,-215.257790431605,op_mode_43,-63279.3254564408,2004366.69146863,no_failure
-1612.17276959171,fault_code_QON2U,-2087.03244561417,op_mode_143,-3631.40749714155,-1027.02384096782,no_failure
-5890.43545996625,fault_code_B1YJM,500.363704209076,op_mode_115,72781556.6495687,332439.019151547,no_failure
1856864.63688838,fault_code_B1YJM,-148.880288232091,op_mode_100,-19392.6810561259,-71.5877277485929,no_failure
8535268.42637222,fault_code_PNQBF,174842.245031064,op_mode_82,29787.1532939768,-18.5988855532463,no_failure
16696835.6083059,fault_code_WQHCB,44377287.4848973,op_mode_134,3117544.90055632,6470.38978115987,no_failure
1352544.61251639,fault_code_ZYYVW,977.297760710897,op_mode_9,47462937.5869196,-1953.74230838042,no_failure
-1464.59247826148,fault_code_RBJH5,17838.5747718863,op_mode_110,-7274.45122576354,1464124.66100548,no_failure
49154911.4972852,fault_code_6QSG7,-4332.81925308615,op_mode_130,-11228.9208773869,125112542.351731,no_failure
21352.4585545269,fault_code_PE7EB,21.4808641079554,op_mode_138,28324.1226779361,79759.6531962862,no_failure
-10470.5093732764,fault_code_UGX4C,208330.375771196,op_mode_71,-1562.97411640127,19105.9415888327,no_failure
-2659.63335609681,fault_code_8YCAY,36529.6218583727,op_mode_131,-2681.69322852621,4927520.18481932,no_failure
-2796.3425469009,fault_code_SM6UV,-21.2349651957563,op_mode_45,-25090.7974636896,-1487.77738982055,no_failure
970252.01627066,fault_code_PE7EB,-8918.01385251784,op_mode_71,650992104.875508,-522.440444652917,no_failure
-9.67788544642138,fault_code_QON2U,-177.389063885109,op_mode_85,-6138.6331534511,-844.77918914615,no_failure
-1507.86642224538,fault_code_NTWNT,4520.5275310858,op_mode_77,-1326.54024914877,-0.464069448154518,no_failure
29297047.2544259,fault_code_MS3BF,-3293.7539117783,op_mode_141,29132242.4765293,-199.76428552802,no_failure
6911600.33582148,fault_code_NTWNT,15075423.4664302,op_mode_129,-2160.64561582867,-1.45548228227617,no_failure
7085487.92634574,fault_code_QCZSY,-968.683249536248,op_mode_143,-1144.8181970219,-103.217994307064,no_failure
38345.255139369,fault_code_K5D3E,-2.17616746716774,op_mode_144,-7860.48771222114,1561707.41713603,no_failure
85662335.0124939,fault_code_5PZJ8,290731.183044247,op_mode_120,-997.367610711881,12561463.8950956,no_failure
-3328.44034351731,fault_code_MS3BF,-1903.51906659449,op_mode_112,-8333.19442968526,24.7752351004268,no_failure
2269356.99857174,fault_code_SPTO1,-75.0313342001622,op_mode_140,-4691.12033576916,15232.4755257502,no_failure
47408.6050484668,fault_code_WO2JK,17692822.6213386,op_mode_131,-6097.42307880026,-0.320664608712482,no_failure
-9206.21457277251,fault_code_6M4HA,126764.791490823,op_mode_142,104490221.490884,22446139.2562138,no_failure
326163481.895325,fault_code_FXLZN,18557.6143692903,op_mode_142,-12293.6710678503,-2965.14602485165,no_failure
-1545.34825316637,fault_code_VQLDH,34321886.3319514,op_mode_131,208349.655386953,-1168.54617917107,no_failure
13855.5560299538,fault_code_8IKRX,9394816.2540277,op_mode_120,-444.006856688807,58.5942144685162,no_failure
37500.5690409334,fault_code_ICSYY,0.17323428059586,op_mode_139,-9224.68999020347,810153.029841306,no_failure
-662.566566744585,fault_code_DHYCS,-789.319093804977,op_mode_130,-521.29039499808,-1372.39507247802,no_failure
-2397.19176121993,fault_code_ML7TA,14166401.7122493,op_mode_89,-67771.3797559483,34881.8617132719,no_failure
74481185.4751526,fault_code_BHBTL,-19.9346485113493,op_mode_144,-6367.18920889939,13601760.8886387,no_failure
2232245.85979094,fault_code_SKWTZ,-553.93248212454,op_mode_112,-4778.93801812624,-533.837037375637,no_failure
-13430.1828163677,fault_code_IC14Z,-1286.63811248579,op_mode_27,-6447.29494718054,-1612.14019580331,no_failure
76400118.3447657,fault_code_FUMXE,-1047.48014177515,op_mode_131,-3157.48503158178,2274909.35645303,no_failure
-3416.94364114225,fault_code_9JQHE,1574784.3660883,op_mode_89,17825991.7478795,-606.941490111975,no_failure
277621.515654177,fault_code_EYZGX,31334.2496421926,op_mode_129,-2777.42062426081,-61.6459605740048,no_failure
457987.872319044,fault_code_WIHNS,7586279.66969151,op_mode_3,-11327.1089302077,-2.35080631329457,no_failure
-362.636404470452,fault_code_8IKRX,-431.30587181102,op_mode_45,-1671.40835234606,-2868.44000630667,no_failure
1401404.88839963,fault_code_983JT,-63.8852832466384,op_mode_126,1201951.12842483,26628509.3018624,no_failure
-5009.5692772774,fault_code_NDH1R,821602.707151301,op_mode_123,897838775.387673,5636048.6827614,no_failure
-5037.96322254101,fault_code_QKYCE,19875394.6656695,op_mode_137,179347.812348712,-7.71773316796486,no_failure
56015404.6084596,fault_code_UVMVX,7152227.9156545,op_mode_71,-108368.803120816,-20886.4379343302,no_failure
10557106.2944876,fault_code_LT1Z0,-45018.9505237248,op_mode_130,-29403.2392209548,-28.0776300971208,no_failure
2705681.73758014,fault_code_NOT2C,-4712.66272722989,op_mode_27,-603.869478352323,1913805.75948611,no_failure
3213719.51568914,fault_code_T26Q7,-304.017162421627,op_mode_66,52965.7053540777,-1234.44297418635,no_failure
-7988.4011672563,fault_code_L5LNU,-67.2704026831783,op_mode_1,-59263.5480737741,-728.986116614424,no_failure
43891976.0687235,fault_code_0PHGS,-1165145.15492149,op_mode_128,-35020.4971901279,-1728.78339847417,no_failure
-1948.25015104781,fault_code_QKYCE,-120.183027947257,op_mode_144,-334.72982913995,-7.99364171658164,no_failure
-6869.65768582761,fault_code_ICSYY,215.479466709517,op_mode_133,-84209.3111703156,2417.39420535434,no_failure
11558561.3141686,fault_code_WO2JK,3351.9908019617,op_mode_77,95720576.9810757,59223.3695870006,no_failure
202371.977281313,fault_code_C2IN2,38124.1247787046,op_mode_129,50046.3407484886,3003.79980529756,no_failure
-478.374966416438,fault_code_WW85G,-15.330018874636,op_mode_129,-2628.38232012167,667.183712653223,no_failure
4148045.4852069,fault_code_DHYCS,426451.514173652,op_mode_53,1698663.15139374,-314.113011123639,no_failure
-315.236749212665,fault_code_0GKQM,188948.09503275,op_mode_135,16186227.0806717,1514413.02797378,no_failure
40146.8841643013,fault_code_EMS52,-1056.87531380704,op_mode_109,15125673.5638902,13.804827449264,no_failure
-4824.37285972738,fault_code_95LOD,56397.1646894227,op_mode_48,-186427.316155088,181280.787509825,no_failure
786464.582820946,fault_code_EFBJU,-713.192406320097,op_mode_131,-174.237394938049,-0.837051722095801,no_failure
